"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id_version","ensembl_gene_id","external_gene_name"
"125",740.127350963298,0.798972973263647,0.207850724885448,3.89591709833111,9.78278490652442e-05,0.0113071908850146,"ENSMUSG00000041992.9","ENSMUSG00000041992","Rapgef5"
"126",446.174067857998,0.823247188557884,0.222827347601623,3.88776226776729,0.000101172644457953,0.011483707669594,"ENSMUSG00000068264.11","ENSMUSG00000068264","Ap5s1"
"127",47.7963217813301,0.464853686204809,0.170643515593173,3.88652488968793,0.000101689504534824,0.011483707669594,"ENSMUSG00000113606.1","ENSMUSG00000113606","Gm47441"
"128",892.235026444129,0.817259956074157,0.215586950503085,3.88182059942786,0.000103677352988035,0.0116167234105812,"ENSMUSG00000018733.10","ENSMUSG00000018733","Pex12"
"129",5697.79715214941,0.65831051066804,0.170469276581147,3.87280886957502,0.000107588198847991,0.0119614724641697,"ENSMUSG00000054280.14","ENSMUSG00000054280","Prr14l"
"130",4197.37398058345,0.686466981535189,0.179184328883354,3.84680328505245,0.000119668973779637,0.0131014688698286,"ENSMUSG00000028675.12","ENSMUSG00000028675","Pnrc2"
"131",49.5293490654554,0.39760023476449,0.161861677196776,3.84819879134493,0.000118989481760042,0.0131014688698286,"ENSMUSG00000101834.1","ENSMUSG00000101834","Gm5829"
"132",45.061802696422,0.443219610740411,0.167993596262482,3.83197967572365,0.000127116242838145,0.0138113723847324,"ENSMUSG00000081756.1","ENSMUSG00000081756","Gm12291"
"133",6269.12918443455,0.653462373947785,0.172670217019562,3.79632671167428,0.000146855932501126,0.0157451441459401,"ENSMUSG00000022607.18","ENSMUSG00000022607","Ptk2"
"134",8475.73493116257,0.678699712129162,0.179558510906287,3.79589823415312,0.00014710983932199,0.0157451441459401,"ENSMUSG00000027852.14","ENSMUSG00000027852","Nras"
"135",6399.32576402611,0.654554976120055,0.173116416164954,3.79303649837229,0.000148816272887626,0.0157688276946973,"ENSMUSG00000057738.14","ENSMUSG00000057738","Sptan1"
"136",43.7430791467874,0.418916907304263,0.164831824597443,3.79184856100771,0.000149530091094606,0.0157688276946973,"ENSMUSG00000074485.1","ENSMUSG00000074485","Gm7381"
"137",2632.71270856188,0.706828880972329,0.188430947334168,3.77326407622026,0.000161125582565969,0.0168676139062856,"ENSMUSG00000032485.14","ENSMUSG00000032485","Scap"
"138",41.7886315380411,0.403674512116603,0.162754522271045,3.75026007094986,0.000176651260018341,0.0183504050160259,"ENSMUSG00000106517.1","ENSMUSG00000106517","Gm42634"
"139",6793.35912862666,0.63204728560182,0.169057876724388,3.7485657481964,0.000177848716861498,0.0183504050160259,"ENSMUSG00000114797.1","ENSMUSG00000114797","Gm49336"
"140",1115.45849570892,0.748608002175448,0.203187503651446,3.72174158812525,0.000197853445678578,0.0202686722708726,"ENSMUSG00000028634.17","ENSMUSG00000028634","Hivep3"
